# Corpus:;walk straight 20 meters;;;;;;
# System:;OSHWSP v1;;;;;;
# Acquisition time:;Thu Jun 16 12:58:53 2016;;;;;;
# Accelerometers:;Divide by 8192;g;;;;;
# Gyroscopes:;Divide by 32.8;º/s;;;;;
# Time unit:;microseconds;;;;;;
# Sampling frequency;> 100 Hz;;;;;;
# Sensors:;[J=left ankle, K=right ankle, L=left knee, M=right knee, N=hip, O=wrist];;;;;;
time;sensor;xAcc;yAcc;zAcc;xGyr;yGyr;zGyr
4949772;M;-8292;-78;508;191;-45;3
4949772;N;-8240;564;-914;36;15;-73
4949772;O;-7526;-2496;2448;-20;-60;157
4957932;J;-8293;1184;1691;29;16;8
4957932;K;-8316;-1176;630;-10;5;24
4957932;L;-8100;3159;-943;232;-240;600
4957932;M;-8374;-52;506;198;-49;-3
4957932;N;-8272;542;-902;36;14;-73
4957932;O;-7432;-2470;2458;-3;-66;152
4966092;J;-8265;1076;1787;17;25;-24
4966092;K;-8354;-1094;674;-8;7;26
4966092;L;-8108;3087;-813;184;-240;632
4966092;M;-8322;-66;544;199;-42;-6
4966092;N;-8276;526;-868;42;11;-78
4966092;O;-7492;-2460;2422;16;-67;144
4974252;J;-8197;1124;1627;37;73;-48
4974252;K;-8306;-1094;696;-10;10;17
4974252;L;-8170;3115;-925;148;-232;560
4974252;M;-8358;-36;588;198;-39;-10
4974252;N;-8290;574;-816;45;16;-71
4974252;O;-7412;-2516;2430;18;-65;123
4982584;J;-8281;1168;1557;37;25;-80
4982584;K;-8378;-1070;702;-13;13;12
4982584;L;-8130;2885;-1833;624;-784;1360
4982584;M;-8390;-68;592;186;-42;-9
4982584;N;-8300;538;-880;49;18;-69
4982584;O;-7408;-2488;2416;18;-71;112
4990744;J;-8257;1216;1707;-47;81;-184
4990744;K;-8324;-1006;690;-15;12;17
4990744;L;-8190;2671;-965;140;-224;528
4990744;M;-8362;-82;508;189;-36;-9
4990744;N;-8242;514;-822;45;17;-69
4990744;O;-7446;-2440;2458;3;-68;103
4999072;J;-8385;960;1585;5;57;-68
4999072;K;-8344;-1038;638;-19;2;10
4999072;L;-8108;2587;-957;144;-224;592
4999072;M;-8428;-86;558;187;-33;-7
4999072;N;-8214;560;-806;40;21;-71
4999072;O;-7420;-2462;2426;-17;-70;86
5007404;J;-8321;1060;1645;9;3;-20
5007404;K;-8348;-1094;624;-21;13;1
5007404;L;-8156;1282;-917;136;-240;624
5007404;M;-8384;-122;544;183;-34;-11
5007404;N;-8278;536;-890;41;30;-68
5007404;O;-7424;-2488;2384;-31;-66;77
5015568;J;-8265;988;1597;17;33;-40
5015568;K;-8316;-1150;616;-23;7;6
5015568;L;-8132;2623;-885;144;-224;616
5015568;M;-8376;-220;512;179;-41;-10
5015568;N;-8284;558;-830;30;33;-73
5015568;O;-7506;-2486;2382;-40;-62;73
5023808;J;-8373;1012;1605;9;8;0
5023808;K;-8286;-1154;654;-18;4;8
5023808;L;-8114;2563;-877;160;-192;560
5023808;M;-8282;-214;550;188;-37;-10
5023808;N;-8184;560;-866;19;33;-74
5023808;O;-7434;-2484;2404;-28;-47;75
5031968;J;-8288;988;1577;24;0;20
5031968;K;-8360;-1088;656;-12;8;12
5031968;L;-8162;2627;-795;128;-304;268
5031968;M;-8352;-276;500;197;-37;-14
5031968;N;-8236;560;-842;13;23;-67
5031968;O;-7478;-2542;2356;-9;-37;80
5040212;J;-8468;984;1537;40;-8;12
5040212;K;-8350;-1136;560;-7;8;27
5040212;L;-8146;2623;-907;172;-292;256
5040212;M;-8338;-326;514;208;-36;-20
5040212;N;-8230;564;-862;3;27;-72
5040212;O;-7510;-2492;2380;12;-17;94
5048628;J;-8325;1096;1539;-15;32;88
5048628;K;-8326;-1152;608;-2;6;25
5048628;L;-8144;1391;-963;136;-276;176
5048628;M;-8376;-224;546;221;-44;-22
5048628;N;-8196;638;-916;-2;15;-71
5048628;O;-7492;-2552;2422;25;-8;105
5056788;J;-8345;1060;1547;25;8;48
5056788;K;-8342;-1116;652;2;10;23
5056788;L;-8118;1527;-787;156;-248;544
5056788;M;-8368;-150;548;224;-42;-19
5056788;N;-8202;500;-796;-7;4;-69
5056788;O;-7448;-2482;2424;36;6;111
5065032;J;-8318;1084;1651;-7;8;20
5065032;K;-8292;-1102;640;-3;7;29
5065032;L;-8074;2939;-975;144;-160;512
5065032;M;-8444;0;646;230;-45;-21
5065032;N;-8266;536;-868;4;16;-71
5065032;O;-7458;-2418;2386;34;3;105
5073192;J;-8316;1064;1539;5;28;16
5073192;K;-8338;-1096;658;-5;10;26
5073192;L;-8166;2959;-1083;124;-48;560
5073192;M;-8376;0;572;222;-44;-21
5073192;N;-8210;476;-748;22;15;-64
5073192;O;-7496;-2402;2470;18;9;104
5081436;J;-8413;1104;1675;25;33;-16
5081436;K;-8358;-1118;628;-11;6;24
5081436;L;-8166;2871;-971;180;-48;584
5081436;M;-8322;70;634;213;-50;-1
5081436;N;-8282;510;-838;39;18;-69
5081436;O;-7470;-2462;2448;-1;7;92
5089596;J;-8321;1196;1755;97;41;-88
5089596;K;-8390;-1046;558;-15;14;18
5089596;L;-8134;2967;-1111;236;-200;592
5089596;M;-8334;72;548;210;-41;10
5089596;N;-8256;484;-896;57;22;-64
5089596;O;-7460;-2446;2438;-12;-3;70
5097928;J;-8377;1204;1587;17;25;-52
5097928;K;-8284;-1062;656;-22;16;4
5097928;L;-8116;2845;-1733;252;-184;704
5097928;M;-8338;-42;610;199;-32;14
5097928;N;-8256;456;-852;65;21;-58
5097928;O;-7492;-2382;2430;-17;3;62
5106172;J;-8225;1064;1611;9;25;-96
