# Corpus:;walk straight 20 meters;;;;;;
# System:;OSHWSP v1;;;;;;
# Acquisition time:;Thu Jun 16 13:01:28 2016;;;;;;
# Accelerometers:;Divide by 8192;g;;;;;
# Gyroscopes:;Divide by 32.8;º/s;;;;;
# Time unit:;microseconds;;;;;;
# Sampling frequency;> 100 Hz;;;;;;
# Sensors:;[J=left ankle, K=right ankle, L=left knee, M=right knee, N=hip, O=wrist];;;;;;
time;sensor;xAcc;yAcc;zAcc;xGyr;yGyr;zGyr
5055512;K;-8372;-1018;216;1;2;58
5055512;L;-8192;788;-808;62;-80;18
5055512;M;-8258;-258;16;252;-61;12
5055512;N;-8224;544;-848;69;17;-45
5055512;O;-7410;-2886;2288;62;45;83
5063756;J;-8422;720;674;25;24;-46
5063756;K;-8356;-1034;276;2;5;56
5063756;L;-8318;722;-722;69;-88;-2
5063756;M;-8270;-180;88;248;-66;9
5063756;N;-8276;582;-908;69;10;-51
5063756;O;-7392;-2914;2174;50;50;74
5071916;J;-8414;632;692;23;26;-56
5071916;K;-8374;-998;312;-1;2;64
5071916;L;-8324;570;-830;77;-81;-27
5071916;M;-8308;-34;94;239;-68;15
5071916;N;-8302;532;-822;60;-3;-43
5071916;O;-7376;-2848;2312;28;61;71
5080164;J;-8376;694;646;8;28;-46
5080164;K;-8384;-994;250;-12;1;63
5080164;L;-8326;492;-838;105;-72;-42
5080164;M;-8276;-78;130;232;-69;24
5080164;N;-8318;560;-768;48;-9;-48
5080164;O;-7402;-2880;2294;13;68;63
5088324;J;-8382;620;576;23;25;-46
5088324;K;-8320;-1012;252;-13;9;59
5088324;L;-8178;462;-752;137;-69;-33
5088324;M;-8332;-48;178;227;-75;37
5088324;N;-8384;578;-826;50;-12;-49
5088324;O;-7414;-2888;2338;8;70;53
5096484;J;-8330;586;618;35;27;-55
5096484;K;-8366;-970;286;-14;6;55
5096484;L;-8028;632;-744;141;-61;-5
5096484;M;-8336;-44;220;220;-67;28
5096484;N;-8344;592;-888;54;-10;-48
5096484;O;-7436;-2912;2386;9;60;49
5104812;J;-8336;590;596;37;20;-47
5104812;K;-8414;-922;262;-23;17;53
5104812;L;-8104;634;-718;138;-59;10
5104812;M;-8356;-8;154;221;-62;48
5104812;N;-8374;586;-882;43;-10;-42
5104812;O;-7386;-2912;2428;18;48;47
5112972;J;-8400;666;560;48;16;-48
5112972;K;-8414;-940;260;-21;8;40
5112972;L;-8186;664;-696;117;-72;16
5112972;M;-8288;-14;98;216;-64;50
5112972;N;-8266;548;-880;60;-9;-45
5112972;O;-7354;-2924;2410;33;46;42
5121132;J;-8366;682;668;38;28;-56
5121132;K;-8384;-906;282;-26;11;39
5121132;L;-8232;738;-680;108;-85;-1
5121132;M;-8296;-14;44;206;-57;64
5121132;N;-8268;506;-814;76;-16;-50
5121132;O;-7366;-2888;2360;52;47;36
5129464;J;-8400;764;702;52;25;-57
5129464;K;-8406;-900;264;-18;9;33
5129464;L;-8246;800;-644;98;-84;7
5129464;M;-8318;-18;38;197;-65;57
5129464;N;-8196;474;-800;74;-18;-57
5129464;O;-7356;-2920;2336;67;44;29
5137624;J;-8326;644;640;41;35;-58
5137624;K;-8442;-962;200;-18;5;30
5137624;L;-8228;602;-730;92;-91;2
5137624;M;-8236;-76;-12;186;-62;53
5137624;N;-8240;422;-818;82;-18;-63
5137624;O;-7342;-2814;2328;63;36;21
5145868;J;-8438;598;622;49;36;-56
5145868;K;-8422;-1004;276;-25;8;24
5145868;L;-8228;572;-714;104;-100;1
5145868;M;-8298;-148;-42;183;-61;48
5145868;N;-8194;424;-836;80;-21;-63
5145868;O;-7380;-2856;2378;58;35;26
5154112;J;-8448;624;626;45;38;-46
5154112;K;-8434;-926;188;-17;4;18
5154112;L;-8108;442;-810;111;-90;-2
5154112;M;-8332;-246;-72;177;-54;40
