# Corpus:;walk straight 20 meters;;;;;;
# System:;OSHWSP v1;;;;;;
# Acquisition time:;Wed Jun  8 11:10:35 2016;;;;;;
# Accelerometers:;Divide by 8192;g;;;;;
# Gyroscopes:;Divide by 32.8;º/s;;;;;
# Time unit:;microseconds;;;;;;
# Sampling frequency:;> 100 Hz;;;;;;
# Sensors:;[J=left ankle, K=right ankle, L=left knee, M=right knee, N=hip, O=wrist];;;;;;
time;sensor;xAcc;yAcc;zAcc;xGyr;yGyr;zGyr
5144424;J;-8301;952;865;57;6;52
5144424;K;-8138;-2024;-572;6;-16;-43
5144424;L;-8204;1995;-1147;192;-76;96
5144424;M;-8292;-338;1514;199;-68;-17
5144424;N;-8266;134;690;83;-22;-57
5144424;O;-7688;-2042;1732;338;-8;77
5152584;J;-8313;1124;885;57;12;64
5152584;K;-8184;-1988;-500;0;-18;-46
5152584;L;-8212;2079;-1175;182;-78;80
5152584;M;-8314;-286;1530;201;-63;-12
5152584;N;-8312;134;702;77;-29;-54
5152584;O;-7694;-2012;1708;329;-4;76
5160744;J;-8369;1180;1057;113;32;88
5160744;K;-8160;-2008;-574;0;-16;-51
5160744;L;-8196;2051;-1139;162;-66;92
5160744;M;-8268;-290;1532;181;-74;-12
5160744;N;-8302;132;678;77;-23;-61
5160744;O;-7766;-2020;1636;320;-2;79
5168904;J;-8408;1160;1049;113;20;56
5168904;K;-8184;-2006;-526;-2;-18;-57
5168904;L;-8204;2163;-959;154;-66;96
5168904;M;-8274;-274;1602;192;-72;-4
5168904;N;-8338;102;712;66;-33;-60
5168904;O;-7756;-2004;1614;320;4;74
5177064;J;-8253;1104;1073;39;6;36
5177064;K;-8138;-1990;-600;-17;-18;-67
5177064;L;-8194;2099;-1087;146;-70;76
5177064;M;-8330;-314;1516;175;-68;-5
5177064;N;-8260;126;822;60;-26;-55
5177064;O;-7774;-2038;1610;307;14;82
5185392;J;-8349;1132;1035;77;16;80
5185392;K;-8218;-1966;-574;-15;-17;-71
5185392;L;-8162;2127;-1227;132;-72;84
5185392;M;-8300;-302;1532;169;-73;-6
5185392;N;-8286;118;774;58;-21;-55
5185392;O;-7756;-1992;1600;300;18;72
5193636;J;-8385;1196;1113;37;24;56
5193636;K;-8240;-1946;-536;-29;-11;-78
5193636;L;-8178;2115;-1183;124;-74;88
5193636;M;-8320;-318;1576;167;-72;-12
5193636;N;-8346;168;730;51;-16;-57
5193636;O;-7778;-2024;1604;299;22;70
5201796;J;-8385;1000;985;7;2;18
5201796;K;-8190;-2008;-510;-27;-21;-91
5201796;L;-8148;2083;-1199;132;-74;84
5201796;M;-8286;-362;1618;156;-59;-12
5201796;N;-8346;130;788;54;-22;-57
5201796;O;-7814;-1996;1682;295;26;67
5209956;J;-8337;1112;1133;41;8;56
5209956;K;-8212;-1996;-626;-22;-14;-94
5209956;L;-8186;2035;-1199;132;-90;136
5209956;M;-8282;-400;1506;163;-62;-13
5209956;N;-8332;138;790;46;-20;-64
5209956;O;-7792;-1996;1634;283;35;63
5218116;J;-8401;1112;977;29;12;22
5218116;K;-8216;-2038;-590;-25;-16;-85
5218116;L;-8112;1947;-1179;148;-90;108
5218116;M;-8302;-434;1500;169;-61;-6
5218116;N;-8320;156;700;47;-28;-65
5218116;O;-7810;-1958;1692;278;39;59
5226276;J;-8333;1064;957;47;2;18
5226276;K;-8218;-2022;-179;-44;-17;-184
5226276;L;-8162;2023;-1051;144;-96;136
5226276;M;-8348;-438;1522;173;-51;-23
5226276;N;-8256;154;680;47;-29;-74
