# Corpus:;walk straight 20 meters;;;;;;
# System:;OSHWSP v1;;;;;;
# Acquisition time:;Thu Jun 16 13:31:33 2016;;;;;;
# Accelerometers:;Divide by 8192;g;;;;;
# Gyroscopes:;Divide by 32.8;º/s;;;;;
# Time unit:;microseconds;;;;;;
# Sampling frequency;> 100 Hz;;;;;;
# Sensors:;[J=left ankle, K=right ankle, L=left knee, M=right knee, N=hip, O=wrist];;;;;;
time;sensor;xAcc;yAcc;zAcc;xGyr;yGyr;zGyr
5088576;N;-7838;-422;3108;89;6;-22
5088576;O;-6270;-4052;3686;7;15;43
5096824;J;-8362;-540;-854;22;14;-10
5096824;K;-8404;-24;-716;-18;8;40
5096824;L;-8254;-482;542;75;-67;59
5096824;M;-8390;-290;452;212;-46;6
5096824;N;-7858;-362;3116;84;-6;-24
5096824;O;-6252;-4040;3704;31;13;43
5104984;J;-8354;-506;-862;19;8;-13
5104984;K;-8400;-4;-764;-7;15;46
5104984;L;-8272;-440;508;78;-64;57
5104984;M;-8338;-312;440;216;-43;11
5104984;N;-7828;-436;3092;78;-9;-24
5104984;O;-6260;-4062;3784;46;7;41
5113144;J;-8336;-466;-846;23;10;-20
5113144;K;-8446;24;-740;-14;12;35
5113144;L;-8250;-376;468;86;-58;55
5113144;M;-8346;-270;512;214;-45;7
5113144;N;-7834;-392;3122;82;-15;-27
5113144;O;-6256;-4046;3794;54;3;41
5121304;J;-8348;-476;-870;30;12;-20
5121304;K;-8546;14;-738;-21;19;39
5121304;L;-8218;-426;534;88;-60;55
5121304;M;-8344;-278;452;212;-48;9
5121304;N;-7776;-434;3088;86;-11;-32
5121304;O;-6254;-3968;3728;64;-4;44
5129464;J;-8380;-528;-806;30;13;-23
5129464;K;-8450;-42;-744;-5;14;53
5129464;L;-8282;-476;536;91;-56;51
5129464;M;-8344;-296;384;220;-49;12
5129464;N;-7806;-450;3122;80;-11;-36
5129464;O;-6256;-3960;3810;73;-13;39
5137708;J;-8414;-490;-832;29;9;-18
5137708;K;-8448;4;-706;-12;8;41
5137708;L;-8300;-538;490;96;-54;56
5137708;M;-8374;-302;408;220;-48;6
5137708;N;-7810;-470;3116;82;-11;-39
5137708;O;-6298;-3986;3756;63;-17;47
5146036;J;-8392;-552;-758;39;10;-22
5146036;K;-8458;22;-754;-13;20;45
5146036;L;-8254;-494;444;89;-60;56
5146036;M;-8328;-264;486;226;-52;7
5146036;N;-7836;-454;3048;87;-5;-33
5146036;O;-6218;-3954;3736;50;-29;50
5154196;J;-8366;-516;-762;26;11;-14
5154196;K;-8506;40;-742;-11;15;54
5154196;L;-8208;-414;500;79;-51;65
5154196;M;-8346;-382;488;238;-47;9
5154196;N;-7806;-484;3090;80;5;-34
5154196;O;-6262;-4066;3726;44;-33;52
5162356;J;-8362;-468;-840;31;12;-27
5162356;K;-8446;-6;-786;-11;19;49
5162356;L;-8288;-500;458;74;-62;58
5162356;M;-8384;-332;406;242;-53;7
5162356;N;-7866;-442;3072;78;8;-31
5162356;O;-6258;-4028;3672;45;-36;54
5170604;J;-8364;-524;-864;21;12;-26
5170604;K;-8484;-28;-688;-13;18;53
5170604;L;-8308;-452;508;65;-59;59
5170604;M;-8394;-284;490;230;-56;6
5170604;N;-7810;-452;3058;82;8;-29
5170604;O;-6226;-4056;3722;52;-43;56
5178848;J;-8374;-578;-810;25;8;-23
5178848;K;-8436;-18;-694;-11;21;59
5178848;L;-8324;-492;528;62;-57;65
5178848;M;-8336;-324;510;240;-51;3
5178848;N;-7814;-466;3148;84;14;-32
5178848;O;-6324;-4060;3734;66;-50;52
5187008;J;-8246;-516;-872;29;16;-20
5187008;K;-8456;-28;-746;-8;21;56
5187008;L;-8252;-464;502;61;-70;55
5187008;M;-8362;-274;444;239;-55;8
5187008;N;-7850;-446;3104;75;9;-32
5187008;O;-6342;-4062;3642;65;-49;47
5195252;J;-8340;-512;-894;32;11;-19
5195252;K;-8414;8;-732;-11;22;55
5195252;L;-8248;-482;530;62;-62;49
5195252;M;-8330;-268;452;244;-56;6
5195252;N;-7886;-456;3026;70;8;-30
5195252;O;-6266;-4072;3618;63;-52;53
5203496;J;-8330;-544;-794;39;18;-12
5203496;K;-8430;6;-738;-18;21;57
5203496;L;-8240;-448;556;63;-65;49
