# Corpus:;walk straight 20 meters;;;;;;
# System:;OSHWSP v1;;;;;;
# Acquisition time:;Fri Jun 17 13:07:19 2016;;;;;;
# Accelerometers:;Divide by 8192;g;;;;;
# Gyroscopes:;Divide by 32.8;º/s;;;;;
# Time unit:;microseconds;;;;;;
# Sampling frequency;> 100 Hz;;;;;;
# Sensors:;[J=left ankle, K=right ankle, L=left knee, M=right knee, N=hip, O=wrist];;;;;;
time;sensor;xAcc;yAcc;zAcc;xGyr;yGyr;zGyr
4865536;M;-8216;-424;-464;223;-36;-40
4865536;N;-8260;-418;242;42;-2;-65
4865536;O;-8028;-386;1398;44;-17;70
4873868;J;-8410;-460;170;25;11;28
4873868;K;-8398;700;-496;-1;4;40
4873868;L;-8190;288;1432;65;-55;59
4873868;M;-8226;-462;-494;226;-42;-49
4873868;N;-8338;-366;194;51;-4;-70
4873868;O;-8014;-352;1392;53;-20;74
4882028;J;-8422;-352;208;17;-2;27
4882028;K;-8400;684;-510;-7;3;34
4882028;L;-8164;320;1464;59;-62;58
4882028;M;-8284;-442;-474;227;-47;-48
4882028;N;-8352;-368;160;46;3;-71
4882028;O;-8028;-336;1394;57;-10;78
4890188;J;-8488;-398;168;18;-4;21
4890188;K;-8470;654;-550;-6;7;38
4890188;L;-8224;342;1354;66;-58;53
4890188;M;-8280;-434;-472;224;-46;-45
4890188;N;-8312;-350;176;51;-6;-64
4890188;O;-8032;-294;1398;54;-8;78
4898348;J;-8472;-448;170;19;-4;25
4898348;K;-8432;694;-474;-4;0;38
4898348;L;-8218;304;1316;56;-57;57
4898348;M;-8280;-460;-450;220;-48;-37
4898348;N;-8316;-392;214;47;-9;-63
4898348;O;-8050;-354;1440;54;-12;75
4906676;J;-8502;-364;168;13;-4;25
4906676;K;-8406;696;-590;-6;3;40
4906676;L;-8178;328;1378;60;-59;58
4906676;M;-8266;-432;-414;223;-42;-43
4906676;N;-8338;-430;226;41;-3;-72
4906676;O;-8084;-310;1468;49;-14;73
4914836;J;-8440;-448;186;21;-3;24
4914836;K;-8380;690;-552;-9;8;43
4914836;L;-8190;342;1346;67;-54;57
4914836;M;-8270;-400;-490;222;-43;-42
4914836;N;-8328;-392;258;48;-4;-67
4914836;O;-8070;-330;1382;45;-11;66
4922996;J;-8468;-390;212;17;-2;22
4922996;K;-8394;692;-500;-1;5;44
4922996;L;-8212;278;1272;70;-55;55
4922996;M;-8246;-444;-374;217;-47;-46
4922996;N;-8314;-374;186;50;-4;-67
4922996;O;-8064;-294;1460;37;-14;61
4931156;J;-8394;-420;242;16;0;25
4931156;K;-8424;674;-494;-10;2;45
4931156;L;-8186;374;1400;66;-53;62
4931156;M;-8212;-394;-480;220;-42;-45
4931156;N;-8324;-374;166;49;-4;-68
4931156;O;-8068;-296;1476;34;-8;59
4939404;J;-8364;-460;204;17;2;32
4939404;K;-8408;674;-506;-6;-2;45
4939404;L;-8174;350;1314;75;-57;65
4939404;M;-8216;-410;-450;215;-45;-40
4939404;N;-8344;-340;242;48;4;-66
4939404;O;-8052;-314;1382;33;-10;54
4947564;J;-8396;-432;200;25;-5;30
4947564;K;-8398;706;-446;-8;8;53
4947564;L;-8198;322;1368;138;-110;0
4947564;M;-8260;-422;-464;216;-41;-40
4947564;N;-8266;-414;128;45;-2;-67
4947564;O;-8040;-362;1392;32;-14;49
4955724;J;-8412;-414;194;15;-3;35
4955724;K;-8392;620;-500;-10;7;51
4955724;L;-8180;328;1344;60;-57;68
4955724;M;-8276;-392;-462;217;-41;-42
4955724;N;-8308;-396;172;52;2;-63
4955724;O;-8050;-364;1400;31;-12;47
4963884;J;-8472;-434;180;19;6;39
4963884;K;-8412;706;-502;-11;4;56
4963884;L;-8176;320;1382;66;-62;65
4963884;M;-8228;-420;-518;218;-45;-40
4963884;N;-8354;-436;132;50;-6;-62
4963884;O;-8064;-346;1460;42;-14;52
4972128;J;-8418;-522;144;15;-1;49
4972128;K;-8438;724;-462;-15;11;54
4972128;L;-8156;246;1354;72;-57;65
4972128;M;-8246;-354;-430;223;-33;-41
4972128;N;-8274;-382;224;56;-2;-70
4972128;O;-8034;-284;1390;46;-11;44
4980288;J;-8380;-400;230;24;3;45
4980288;K;-8426;706;-466;-13;10;55
4980288;L;-8192;314;1448;65;-61;71
4980288;M;-8282;-384;-456;220;-42;-36
4980288;N;-8324;-364;158;50;-12;-68
4980288;O;-8048;-292;1436;52;-6;47
4988616;J;-8488;-382;128;17;-2;46
4988616;K;-8380;650;-490;-2;9;64
4988616;L;-8164;266;1302;73;-58;60
4988616;M;-8266;-342;-466;226;-46;-37
4988616;N;-8314;-374;162;54;-3;-67
4988616;O;-8044;-370;1454;58;-4;56
4996776;J;-8400;-534;160;25;5;46
4996776;K;-8428;706;-518;-6;16;62
4996776;L;-8186;288;1448;69;-65;52
4996776;M;-8212;-484;-496;221;-50;-35
4996776;N;-8280;-404;164;54;-2;-66
4996776;O;-8068;-304;1442;64;-5;65
5004936;J;-8488;-284;196;20;5;52
5004936;K;-8388;648;-498;-6;-1;67
5004936;L;-8210;192;1354;152;-116;88
5004936;M;-8256;-436;-434;229;-49;-39
5004936;N;-8322;-372;192;58;-5;-61
5004936;O;-8058;-274;1456;58;-4;68
5013096;J;-8420;-392;130;27;2;36
5013096;K;-8402;708;-482;-20;1;69
5013096;L;-8206;178;1394;71;-61;49
5013096;M;-8292;-402;-476;229;-46;-29
5013096;N;-8406;-382;206;58;-9;-69
5013096;O;-8068;-308;1438;70;2;77
5021428;J;-8382;-336;242;30;8;43
5021428;K;-8404;622;-518;-14;2;72
5021428;L;-8204;142;1404;73;-60;39
5021428;M;-8288;-424;-414;211;-47;-38
5021428;N;-8320;-418;164;59;-3;-67
5021428;O;-8120;-272;1408;60;1;76
5029588;J;-8526;-474;154;20;-4;34
5029588;K;-8350;768;-470;-19;-2;75
5029588;L;-8224;154;1370;72;-57;44
5029588;M;-8292;-474;-506;215;-47;-34
5029588;N;-8346;-376;198;60;-6;-70
5029588;O;-8062;-282;1412;51;6;84
5037832;J;-8380;-364;240;19;4;28
5037832;K;-8422;632;-428;-8;6;72
5037832;L;-8170;188;1364;61;-57;46
5037832;M;-8280;-510;-492;210;-37;-33
5037832;N;-8388;-388;196;64;-5;-63
5037832;O;-8090;-290;1476;44;10;85
5045992;J;-8386;-358;218;16;0;21
5045992;K;-8378;894;-450;-21;0;69
5045992;L;-8180;218;1360;65;-66;41
5045992;M;-8240;-472;-440;225;-42;-29
5045992;N;-8376;-368;216;62;-6;-67
5045992;O;-8078;-278;1416;37;6;87
5054152;J;-8390;-326;272;18;0;26
5054152;K;-8400;672;-532;-5;-2;72
5054152;L;-8160;174;1338;70;-68;48
5054152;M;-8242;-494;-462;218;-46;-38
5054152;N;-8362;-366;236;66;-8;-63
5054152;O;-8124;-266;1432;29;0;83
5062312;J;-8422;-380;174;14;2;15
5062312;K;-8380;828;-454;-23;0;71
5062312;L;-8196;202;1332;64;-57;41
5062312;M;-8224;-480;-536;219;-42;-32
5062312;N;-8308;-414;302;62;-1;-66
5062312;O;-8110;-370;1506;30;4;90
5070472;J;-8408;-388;186;15;6;12
5070472;K;-8426;706;-442;-3;6;65
5070472;L;-8154;268;1282;62;-63;42
5070472;M;-8252;-510;-488;226;-41;-42
5070472;N;-8296;-404;318;60;-2;-61
5070472;O;-8112;-302;1486;23;0;86
5078632;J;-8374;-346;74;19;0;14
5078632;K;-8360;764;-500;-22;2;70
5078632;L;-8198;286;1324;78;-58;51
5078632;M;-8210;-466;-532;232;-44;-39
5078632;N;-8360;-434;272;58;4;-58
5078632;O;-8076;-370;1438;29;1;84
5086792;J;-8434;-360;154;16;3;15
5086792;K;-8440;668;-416;-6;8;73
5086792;L;-8194;322;1382;65;-61;49
5086792;M;-8220;-572;-488;227;-47;-47
5086792;N;-8312;-428;266;58;3;-61
5086792;O;-8100;-330;1448;37;-2;76
5094952;J;-8472;-376;200;16;-2;14
5094952;K;-8360;722;-490;-25;9;67
5094952;L;-8162;262;1408;60;-56;46
5094952;M;-8234;-496;-512;225;-45;-49
5094952;N;-8324;-446;196;46;2;-62
5094952;O;-8048;-322;1470;36;1;81
5103112;J;-8392;-364;98;11;-1;15
5103112;K;-8400;742;-458;-6;5;63
5103112;L;-8144;298;1362;60;-57;48
5103112;M;-8234;-562;-544;220;-42;-40
5103112;N;-8342;-412;262;52;4;-68
5103112;O;-8088;-348;1392;44;0;78
5111356;J;-8484;-386;158;13;5;13
5111356;K;-8408;734;-548;-16;5;59
5111356;L;-8178;330;1416;60;-60;51
5111356;M;-8260;-460;-484;216;-46;-39
5111356;N;-8338;-384;192;43;12;-61
5111356;O;-8082;-376;1564;49;-2;73
5119604;J;-8440;-366;192;19;-7;17
5119604;K;-8376;786;-508;-4;10;64
5119604;L;-8180;322;1366;62;-56;48
5119604;M;-8248;-528;-530;215;-52;-42
5119604;N;-8318;-388;220;35;9;-66
5119604;O;-8080;-354;1392;60;-2;83
5127848;J;-8466;-402;156;10;4;25
5127848;K;-8426;694;-544;-12;4;63
5127848;L;-8160;270;1274;53;-54;54
5127848;M;-8268;-478;-466;222;-48;-46
5127848;N;-8318;-394;256;44;2;-62
5127848;O;-8042;-408;1480;64;0;92
5136008;J;-8416;-350;152;8;4;19
5136008;K;-8398;784;-508;-17;2;58
5136008;L;-8228;316;1360;57;-67;57
5136008;M;-8270;-540;-504;225;-46;-54
5136008;N;-8308;-408;168;40;1;-60
5136008;O;-8074;-302;1370;73;3;91
5144424;J;-8394;-336;124;20;-1;25
5144424;K;-8420;718;-486;-10;5;64
5144424;L;-8184;300;1362;94;-104;102
5144424;M;-8262;-486;-440;219;-45;-41
5144424;N;-8306;-348;222;37;6;-64
5144424;O;-8060;-334;1490;77;3;98
5152584;J;-8408;-430;204;22;7;29
5152584;K;-8418;748;-470;-12;2;52
5152584;L;-8194;258;1270;57;-56;54
5152584;M;-8262;-484;-494;226;-40;-57
5152584;N;-8282;-366;256;37;5;-68
5152584;O;-8074;-386;1410;85;8;103
5160744;J;-8402;-316;180;21;-5;37
5160744;K;-8432;740;-482;-10;13;51
5160744;L;-8188;326;1338;59;-54;50
5160744;M;-8250;-494;-458;223;-44;-51
5160744;N;-8346;-390;228;42;4;-74
5160744;O;-8052;-334;1468;85;13;106
5168904;J;-8470;-420;250;19;10;35
5168904;K;-8436;718;-470;-12;6;49
5168904;L;-8204;338;1388;55;-63;52
5168904;M;-8284;-506;-446;222;-45;-52
