# Corpus:;walk straight 20 meters;;;;;;
# System:;OSHWSP v1;;;;;;
# Acquisition time:;Wed Jun  8 12:05:20 2016;;;;;;
# Accelerometers:;Divide by 8192;g;;;;;
# Gyroscopes:;Divide by 32.8;º/s;;;;;
# Time unit:;microseconds;;;;;;
# Sampling frequency;> 100 Hz;;;;;;
# Sensors:;[J=left ankle, K=right ankle, L=left knee, M=right knee, N=hip, O=wrist];;;;;;
time;sensor;xAcc;yAcc;zAcc;xGyr;yGyr;zGyr
4932008;O;-7732;-1602;2180;38;-11;69
4940168;J;-8430;-294;-486;24;11;-30
4940168;K;-8098;2366;336;-6;3;0
4940168;L;-8190;-1386;534;76;-67;67
4940168;M;-8166;-1418;-398;212;-49;6
4940168;N;-8248;-794;1274;46;8;-54
4940168;O;-7764;-1570;2180;30;-18;69
4948328;J;-8446;-308;-492;14;8;-34
4948328;K;-8126;2344;270;-9;9;-3
4948328;L;-8204;-1372;480;74;-67;58
4948328;M;-8178;-1388;-344;210;-53;5
4948328;N;-8268;-832;1332;49;8;-52
4948328;O;-7794;-1600;2182;40;-19;77
4956572;J;-8392;-334;-546;17;8;-31
4956572;K;-8054;2380;262;-6;11;-5
4956572;L;-8162;-1408;518;76;-77;59
4956572;M;-8196;-1394;-334;211;-49;5
4956572;N;-8206;-830;1330;47;12;-49
4956572;O;-7784;-1594;2238;36;-21;82
4964732;J;-8378;-314;-534;18;14;-33
4964732;K;-8080;2348;276;-16;-1;-7
4964732;L;-8172;-1368;478;72;-64;56
4964732;M;-8230;-1436;-348;213;-50;0
4964732;N;-8268;-880;1354;41;12;-59
4964732;O;-7760;-1562;2152;43;-29;84
4972892;J;-8386;-320;-462;22;11;-34
4972892;K;-8170;2392;306;-12;6;-1
4972892;L;-8158;-1392;520;69;-74;63
4972892;M;-8182;-1414;-364;213;-52;5
4972892;N;-8218;-892;1308;39;10;-54
4972892;O;-7762;-1662;2238;42;-33;87
4981052;J;-8410;-304;-532;20;5;-33
4981052;K;-8068;2348;304;-16;-1;-5
4981052;L;-8186;-1354;514;70;-60;60
4981052;M;-8190;-1448;-356;209;-41;3
4981052;N;-8202;-880;1348;46;10;-54
4981052;O;-7804;-1648;2230;48;-45;84
4989212;J;-8478;-352;-546;14;9;-27
4989212;K;-8068;2376;322;-11;2;-5
4989212;L;-8204;-1360;526;73;-67;60
4989212;M;-8196;-1342;-354;207;-48;-2
4989212;N;-8230;-864;1380;37;10;-55
4989212;O;-7772;-1624;2174;44;-46;85
4997372;J;-8404;-312;-522;10;7;-25
4997372;K;-8092;2368;336;-19;2;-4
4997372;L;-8192;-1350;468;76;-61;58
4997372;M;-8188;-1414;-346;217;-53;7
4997372;N;-8176;-842;1240;43;10;-54
4997372;O;-7772;-1654;2214;45;-50;83
5005616;J;-8482;-314;-544;15;14;-28
5005616;K;-8118;2334;266;-13;2;-5
5005616;L;-8192;-1348;500;75;-63;54
5005616;M;-8170;-1402;-306;211;-42;1
5005616;N;-8252;-810;1280;45;11;-52
5005616;O;-7760;-1678;2118;47;-53;75
5013776;J;-8372;-340;-526;13;15;-26
5013776;K;-8126;2378;374;-8;5;0
5013776;L;-8176;-1332;478;72;-67;56
5013776;M;-8198;-1346;-324;224;-39;-1
5013776;N;-8194;-868;1314;48;2;-54
5013776;O;-7700;-1672;2166;52;-45;77
5021936;J;-8448;-292;-568;16;7;-18
5021936;K;-8088;2344;260;-13;2;-7
5021936;L;-8170;-1292;536;73;-67;55
5021936;M;-8244;-1368;-326;220;-46;1
5021936;N;-8226;-822;1238;50;7;-54
5021936;O;-7798;-1660;2146;61;-45;67
5030268;J;-8480;-322;-516;10;14;-24
5030268;K;-8044;2358;408;-8;8;2
5030268;L;-8156;-1328;498;75;-64;57
5030268;M;-8190;-1284;-272;223;-46;0
5030268;N;-8166;-850;1262;47;11;-54
5030268;O;-7792;-1700;2136;63;-54;66
5038428;J;-8436;-310;-564;14;10;-15
5038428;K;-8096;2382;280;-13;4;-1
5038428;L;-8160;-1320;568;73;-61;66
5038428;M;-8252;-1362;-370;221;-46;1
5038428;N;-8236;-780;1234;52;5;-51
5038428;O;-7810;-1640;2100;60;-47;58
5046588;J;-8390;-318;-576;6;1;-12
5046588;K;-8112;2320;374;-4;3;-6
5046588;L;-8180;-1270;552;66;-56;63
5046588;M;-8148;-1306;-268;224;-43;10
5046588;N;-8214;-768;1288;52;-1;-56
5046588;O;-7730;-1622;2100;59;-55;59
5054748;J;-8472;-338;-564;8;0;-4
